# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.447323260959307289e+10 1.446446201460409355e+10 6.591606861525581360e+09 6.594148806194022179e+09
1.528299999999999971e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.426260268131657219e+10 1.425308739639688683e+10 4.184341211903491497e+09 4.193061030390480042e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.455535367676913643e+10 1.454651611282935524e+10 3.868850140939699650e+09 3.877002824486227036e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.442218312191194534e+10 1.441841618325759506e+10 5.083918746886387825e+09 5.082774758176184654e+09
1.528299999999999971e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.429371218031646347e+10 1.428719281030093193e+10 1.181901331165530777e+10 1.181490703815945816e+10
1.528299999999999971e-02 3.511199999999999738e-02 3.511199999999999738e-02 1.360047492922599602e+10 1.358744763834926033e+10 5.141245449113431931e+09 5.155163341432291985e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.010899999999999882e-02 1.367001013415057755e+10 1.365931725298109818e+10 3.534586795940346241e+09 3.548966145618381977e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.380477922389934921e+10 1.380187409139611053e+10 3.636139461366021633e+09 3.635483692094347477e+09
1.528299999999999971e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.387158183730919266e+10 1.386792194348358345e+10 4.406634487612756729e+09 4.405953166087211609e+09
1.528299999999999971e-02 3.511199999999999738e-02 5.508300000000000002e-02 1.417619551537023163e+10 1.414831305865571022e+10 1.017722813418199158e+10 1.021028556836818314e+10
1.528299999999999971e-02 4.010899999999999882e-02 4.010899999999999882e-02 1.307583288612252045e+10 1.306548498694853783e+10 4.518736738520516396e+09 4.528317805349024773e+09
