# Growh factor and growth rate 
#  z Dz fz
3.732543998694472830e+05 2.679130698041522482e-06 1.000000000000000000e+00
3.706597338842892786e+05 2.697884908176364890e-06 1.000000000000000000e+00
3.680831043087319122e+05 2.716770401911314774e-06 1.000000000000000000e+00
3.655243857655660249e+05 2.735788098289188428e-06 1.000000000000000000e+00
3.629834537491223891e+05 2.754938922786903380e-06 1.000000000000000000e+00
3.604601846192132216e+05 2.774223807360527836e-06 1.000000000000000000e+00
3.579544555951157236e+05 2.793643690490646494e-06 1.000000000000000000e+00
3.554661447495981702e+05 2.813199517228041452e-06 1.000000000000000000e+00
3.529951310029863962e+05 2.832892239239697539e-06 1.000000000000000000e+00
3.505412941172725405e+05 2.852722814855127810e-06 1.000000000000000000e+00
3.481045146902641864e+05 2.872692209113020079e-06 1.000000000000000000e+00
3.456846741497743642e+05 2.892801393808215479e-06 1.000000000000000000e+00
3.432816547478518914e+05 2.913051347539013563e-06 1.000000000000000000e+00
3.408953395550517598e+05 2.933443055754808165e-06 1.000000000000000000e+00
3.385256124547455693e+05 2.953977510804059530e-06 1.000000000000000000e+00
3.361723581374713103e+05 2.974655711982595106e-06 1.000000000000000000e+00
3.338354620953223202e+05 2.995478665582262685e-06 1.000000000000000000e+00
3.315148106163755874e+05 3.016447384939907544e-06 1.000000000000000000e+00
3.292102907791586476e+05 3.037562890486703647e-06 1.000000000000000000e+00
3.269217904471546644e+05 3.058826209797828314e-06 1.000000000000000000e+00
3.246491982633459847e+05 3.080238377642484597e-06 1.000000000000000000e+00
3.223924036447958206e+05 3.101800436034268824e-06 1.000000000000000000e+00
3.201512967772671254e+05 3.123513434281900676e-06 1.000000000000000000e+00
3.179257686098789563e+05 3.145378429040299271e-06 1.000000000000000000e+00
3.157157108498007292e+05 3.167396484362021356e-06 1.000000000000000000e+00
3.135210159569819225e+05 3.189568671749064576e-06 1.000000000000000000e+00
3.113415771389199654e+05 3.211896070205018441e-06 1.000000000000000000e+00
3.091772883454633411e+05 3.234379766287599429e-06 1.000000000000000000e+00
3.070280442636514199e+05 3.257020854161541841e-06 1.000000000000000000e+00
3.048937403125899727e+05 3.279820435651860502e-06 1.000000000000000000e+00
3.027742726383624249e+05 3.302779620297490819e-06 1.000000000000000000e+00
3.006695381089761504e+05 3.325899525405299833e-06 1.000000000000000000e+00
2.985794343093442731e+05 3.349181276104480985e-06 1.000000000000000000e+00
2.965038595363023924e+05 3.372626005401322416e-06 1.000000000000000000e+00
2.944427127936594188e+05 3.396234854234367026e-06 1.000000000000000000e+00
2.923958937872833339e+05 3.420008971529953267e-06 1.000000000000000000e+00
2.903633029202210018e+05 3.443949514258144734e-06 1.000000000000000000e+00
2.883448412878517993e+05 3.468057647489055312e-06 1.000000000000000000e+00
2.863404106730748899e+05 3.492334544449568194e-06 1.000000000000000000e+00
2.843499135415301425e+05 3.516781386580449200e-06 1.000000000000000000e+00
2.823732530368521111e+05 3.541399363593860735e-06 1.000000000000000000e+00
2.804103329759570770e+05 3.566189673531281052e-06 1.000000000000000000e+00
2.784610578443629202e+05 3.591153522821829254e-06 9.999999999999998890e-01
2.765253327915412956e+05 3.616292126340992199e-06 9.999999999999998890e-01
2.746030636263024062e+05 3.641606707469775353e-06 9.999999999999998890e-01
2.726941568122115568e+05 3.667098498154253870e-06 9.999999999999998890e-01
2.707985194630379556e+05 3.692768738965550565e-06 9.999999999999998890e-01
2.689160593382346560e+05 3.718618679160231907e-06 9.999999999999998890e-01
2.670466848384504556e+05 3.744649576741121173e-06 9.999999999999998890e-01
2.651903050010725274e+05 3.770862698518548248e-06 9.999999999999998890e-01
2.633468294958002516e+05 3.797259320172021670e-06 9.999999999999998890e-01
2.615161686202500714e+05 3.823840726312325036e-06 9.999999999999998890e-01
2.596982332955901220e+05 3.850608210544072085e-06 9.999999999999998890e-01
2.578929350622062047e+05 3.877563075528671311e-06 9.999999999999998890e-01
2.561001860753971268e+05 3.904706633047752215e-06 9.999999999999998890e-01
2.543198991011003091e+05 3.932040204067025236e-06 9.999999999999998890e-01
2.525519875116469921e+05 3.959565118800595270e-06 9.999999999999998890e-01
2.507963652815470705e+05 3.987282716775720726e-06 9.999999999999998890e-01
2.490529469833030307e+05 4.015194346898029134e-06 9.999999999999998890e-01
2.473216477832532546e+05 4.043301367517188455e-06 9.999999999999998890e-01
2.456023834374438447e+05 4.071605146493040028e-06 9.999999999999998890e-01
2.438950702875295246e+05 4.100107061262192297e-06 9.999999999999998890e-01
2.421996252567029442e+05 4.128808498905081262e-06 9.999999999999998890e-01
2.405159658456519537e+05 4.157710856213504408e-06 9.999999999999998890e-01
2.388440101285454875e+05 4.186815539758622212e-06 9.999999999999998890e-01
2.371836767490470374e+05 4.216123965959439057e-06 9.999999999999998890e-01
2.355348849163558625e+05 4.245637561151764421e-06 9.999999999999998890e-01
2.338975544012756727e+05 4.275357761657657722e-06 9.999999999999998890e-01
2.322716055323109322e+05 4.305286013855353428e-06 9.999999999999998890e-01
2.306569591917899379e+05 4.335423774249685068e-06 9.999999999999998890e-01
2.290535368120151106e+05 4.365772509542996293e-06 9.999999999999998890e-01
2.274612603714398283e+05 4.396333696706549986e-06 9.999999999999998890e-01
2.258800523908719479e+05 4.427108823052440512e-06 9.999999999999998890e-01
2.243098359297039278e+05 4.458099386306004026e-06 9.999999999999998890e-01
2.227505345821685623e+05 4.489306894678742925e-06 9.999999999999998890e-01
2.212020724736215489e+05 4.520732866941754289e-06 9.999999999999998890e-01
2.196643742568491434e+05 4.552378832499678397e-06 9.999999999999998890e-01
2.181373651084019511e+05 4.584246331465162241e-06 9.999999999999998890e-01
2.166209707249540952e+05 4.616336914733844813e-06 9.999999999999998890e-01
2.151151173196876189e+05 4.648652144059867549e-06 9.999999999999998890e-01
2.136197316187019460e+05 4.681193592131918405e-06 9.999999999999998890e-01
2.121347408574486035e+05 4.713962842649800252e-06 9.999999999999998890e-01
2.106600727771905949e+05 4.746961490401539670e-06 9.999999999999998890e-01
2.091956556214860175e+05 4.780191141341040387e-06 9.999999999999998890e-01
2.077414181326967373e+05 4.813653412666274584e-06 9.999999999999998890e-01
2.062972895485209301e+05 4.847349932898023083e-06 9.999999999999998890e-01
2.048631995985498070e+05 4.881282341959168635e-06 9.999999999999998890e-01
2.034390785008483508e+05 4.915452291254546568e-06 9.999999999999998890e-01
2.020248569585596852e+05 4.949861443751349387e-06 9.999999999999998890e-01
2.006204661565332208e+05 4.984511474060099738e-06 9.999999999999998890e-01
1.992258377579762018e+05 5.019404068516185796e-06 9.999999999999998890e-01
1.978409039011283021e+05 5.054540925261975184e-06 9.999999999999998890e-01
1.964655971959596209e+05 5.089923754329497244e-06 9.999999999999998890e-01
1.950998507208915253e+05 5.125554277723706378e-06 9.999999999999998890e-01
1.937435980195403099e+05 5.161434229506330683e-06 9.999999999999998890e-01
1.923967730974834412e+05 5.197565355880305049e-06 9.999999999999997780e-01
1.910593104190482409e+05 5.233949415274802245e-06 9.999999999999997780e-01
1.897311449041230371e+05 5.270588178430848480e-06 9.999999999999997780e-01
1.884122119249904936e+05 5.307483428487548807e-06 9.999999999999997780e-01
1.871024473031826492e+05 5.344636961068913086e-06 9.999999999999997780e-01
1.858017873063582228e+05 5.382050584371289265e-06 9.999999999999997780e-01
1.845101686452012800e+05 5.419726119251412458e-06 9.999999999999997780e-01
1.832275284703418147e+05 5.457665399315064723e-06 9.999999999999997780e-01
1.819538043692973151e+05 5.495870271006361662e-06 9.999999999999997780e-01
1.806889343634359830e+05 5.534342593697668349e-06 9.999999999999997780e-01
1.794328569049607613e+05 5.573084239780129366e-06 9.999999999999997780e-01
1.781855108739145217e+05 5.612097094754852748e-06 9.999999999999997780e-01
1.769468355752060888e+05 5.651383057324718191e-06 9.999999999999997780e-01
1.757167707356566389e+05 5.690944039486836624e-06 9.999999999999997780e-01
1.744952565010671096e+05 5.730781966625652687e-06 9.999999999999997780e-01
1.732822334333054605e+05 5.770898777606703651e-06 9.999999999999997780e-01
1.720776425074146828e+05 5.811296424871033099e-06 9.999999999999997780e-01
1.708814251087405137e+05 5.851976874530266988e-06 9.999999999999997780e-01
1.696935230300793773e+05 5.892942106462349548e-06 9.999999999999997780e-01
1.685138784688460291e+05 5.934194114407965276e-06 9.999999999999997780e-01
1.673424340242609323e+05 5.975734906067619074e-06 9.999999999999997780e-01
1.661791326945571054e+05 6.017566503199407575e-06 9.999999999999997780e-01
1.650239178742065560e+05 6.059690941717474857e-06 9.999999999999997780e-01
1.638767333511658653e+05 6.102110271791145795e-06 9.999999999999997780e-01
1.627375233041407773e+05 6.144826557944780236e-06 9.999999999999996669e-01
1.616062322998702584e+05 6.187841879158291241e-06 9.999999999999996669e-01
1.604828052904289507e+05 6.231158328968402792e-06 9.999999999999996669e-01
1.593671876105485717e+05 6.274778015570591908e-06 9.999999999999996669e-01
1.582593249749580282e+05 6.318703061921756653e-06 9.999999999999996669e-01
1.571591634757419233e+05 6.362935605843603289e-06 9.999999999999996669e-01
1.560666495797172829e+05 6.407477800126752551e-06 9.999999999999996669e-01
1.549817301258288499e+05 6.452331812635576919e-06 9.999999999999996669e-01
1.539043523225622484e+05 6.497499826413779034e-06 9.999999999999996669e-01
1.528344637453751056e+05 6.542984039790701116e-06 9.999999999999996669e-01
1.517720123341461585e+05 6.588786666488386534e-06 9.999999999999996669e-01
1.507169463906420278e+05 6.634909935729385081e-06 9.999999999999996669e-01
1.496692145760016283e+05 6.681356092345319728e-06 9.999999999999996669e-01
1.486287659082380706e+05 6.728127396886204693e-06 9.999999999999996669e-01
1.475955497597578506e+05 6.775226125730543636e-06 9.999999999999996669e-01
1.465695158548973850e+05 6.822654571196192712e-06 9.999999999999996669e-01
1.455506142674766597e+05 6.870415041651986815e-06 9.999999999999995559e-01
1.445387954183697002e+05 6.918509861630180657e-06 9.999999999999995559e-01
1.435340100730923295e+05 6.966941371939637780e-06 9.999999999999995559e-01
1.425362093394061667e+05 7.015711929779850513e-06 9.999999999999995559e-01
1.415453446649398538e+05 7.064823908855722245e-06 9.999999999999995559e-01
1.405613678348262329e+05 7.114279699493195901e-06 9.999999999999995559e-01
1.395842309693564603e+05 7.164081708755653207e-06 9.999999999999995559e-01
1.386138865216501290e+05 7.214232360561147435e-06 9.999999999999995559e-01
1.376502872753416304e+05 7.264734095800469635e-06 9.999999999999995559e-01
1.366933863422827271e+05 7.315589372456011074e-06 9.999999999999995559e-01
1.357431371602609288e+05 7.366800665721491342e-06 9.999999999999995559e-01
1.347994934907337883e+05 7.418370468122506386e-06 9.999999999999995559e-01
1.338624094165790593e+05 7.470301289637921888e-06 9.999999999999994449e-01
1.329318393398603075e+05 7.522595657822127218e-06 9.999999999999994449e-01
1.320077379796081514e+05 7.575256117928140668e-06 9.999999999999994449e-01
1.310900603696169565e+05 7.628285233031573567e-06 9.999999999999994449e-01
1.301787618562568096e+05 7.681685584155465996e-06 9.999999999999994449e-01
1.292737980963006557e+05 7.735459770396003424e-06 9.999999999999994449e-01
1.283751250547665841e+05 7.789610409049106619e-06 9.999999999999994449e-01
1.274826990027751744e+05 7.844140135737908423e-06 9.999999999999994449e-01
1.265964765154216584e+05 7.899051604541132600e-06 9.999999999999994449e-01
1.257164144696627918e+05 7.954347488122359534e-06 9.999999999999994449e-01
1.248424700422186288e+05 8.010030477860211810e-06 9.999999999999993339e-01
1.239746007074887748e+05 8.066103283979444416e-06 9.999999999999993339e-01
1.231127642354830168e+05 8.122568635682949747e-06 9.999999999999993339e-01
1.222569186897664767e+05 8.179429281284697733e-06 9.999999999999993339e-01
1.214070224254190689e+05 8.236687988343599232e-06 9.999999999999993339e-01
1.205630340870090295e+05 8.294347543798314711e-06 9.999999999999993339e-01
1.197249126065805613e+05 8.352410754103001438e-06 9.999999999999993339e-01
1.188926172016555647e+05 8.410880445364016133e-06 9.999999999999993339e-01
1.180661073732491350e+05 8.469759463477573069e-06 9.999999999999992228e-01
1.172453429038988979e+05 8.529050674268371174e-06 9.999999999999992228e-01
1.164302838557081122e+05 8.588756963629186756e-06 9.999999999999992228e-01
1.156208905684022466e+05 8.648881237661450484e-06 9.999999999999992228e-01
1.148171236573991919e+05 8.709426422816803526e-06 9.999999999999992228e-01
1.140189440118927596e+05 8.770395466039654895e-06 9.999999999999992228e-01
1.132263127929496841e+05 8.831791334910728120e-06 9.999999999999992228e-01
1.124391914316196198e+05 8.893617017791617582e-06 9.999999999999991118e-01
1.116575416270584683e+05 8.955875523970368066e-06 9.999999999999991118e-01
1.108813253446646850e+05 9.018569883808053817e-06 9.999999999999991118e-01
1.101105048142285232e+05 9.081703148886402825e-06 9.999999999999991118e-01
1.093450425280941563e+05 9.145278392156447721e-06 9.999999999999991118e-01
1.085849012393345911e+05 9.209298708088223606e-06 9.999999999999991118e-01
1.078300439599392121e+05 9.273767212821512807e-06 9.999999999999990008e-01
1.070804339590140153e+05 9.338687044317643348e-06 9.999999999999990008e-01
1.063360347609942983e+05 9.404061362512352985e-06 9.999999999999990008e-01
1.055968101438697777e+05 9.469893349469728973e-06 9.999999999999990008e-01
1.048627241374220175e+05 9.536186209537223567e-06 9.999999999999990008e-01
1.041337410214741685e+05 9.602943169501753726e-06 9.999999999999988898e-01
1.034098253241528873e+05 9.670167478746898563e-06 9.999999999999988898e-01
1.026909418201621884e+05 9.737862409411201340e-06 9.999999999999988898e-01
1.019770555290694756e+05 9.806031256547574287e-06 9.999999999999988898e-01
1.012681317136034340e+05 9.874677338283823207e-06 9.999999999999988898e-01
1.005641358779636939e+05 9.943803995984298630e-06 9.999999999999987788e-01
9.986503376614228182e+04 1.001341459441268708e-05 9.999999999999987788e-01
9.917079136025675689e+04 1.008351252189592718e-05 9.999999999999987788e-01
9.848137487889493059e+04 1.015410119048928793e-05 9.999999999999987788e-01
9.779675077547109686e+04 1.022518403614259721e-05 9.999999999999986677e-01
9.711688573659361282e+04 1.029676451886764599e-05 9.999999999999986677e-01
9.644174668044393184e+04 1.036884612290675466e-05 9.999999999999986677e-01
9.577130075516691431e+04 1.044143235690251842e-05 9.999999999999986677e-01
9.510551533727216884e+04 1.051452675406876228e-05 9.999999999999985567e-01
9.444435803004667105e+04 1.058813287236267508e-05 9.999999999999985567e-01
9.378779666197838378e+04 1.066225429465815474e-05 9.999999999999985567e-01
9.313579928519073292e+04 1.073689462892037505e-05 9.999999999999985567e-01
9.248833417388809903e+04 1.081205750838157205e-05 9.999999999999984457e-01
9.184536982281209202e+04 1.088774659171806380e-05 9.999999999999984457e-01
9.120687494570841955e+04 1.096396556322850672e-05 9.999999999999984457e-01
9.057281847380461113e+04 1.104071813301340731e-05 9.999999999999983347e-01
8.994316955429820518e+04 1.111800803715588576e-05 9.999999999999983347e-01
8.931789754885545699e+04 1.119583903790372536e-05 9.999999999999983347e-01
8.869697203212045133e+04 1.127421492385267208e-05 9.999999999999982236e-01
8.808036279023473617e+04 1.135313951013103023e-05 9.999999999999982236e-01
8.746803981936702621e+04 1.143261663858556915e-05 9.999999999999982236e-01
8.685997332425328204e+04 1.151265017796869897e-05 9.999999999999981126e-01
8.625613371674690279e+04 1.159324402412699465e-05 9.999999999999981126e-01
8.565649161437894509e+04 1.167440210019100760e-05 9.999999999999981126e-01
