# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.525999999999999926e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.358176908663457870e+10 9.083190215082567215e+09 3.815785595602631569e+09 3.814962198728673935e+09
1.525999999999999926e-02 3.013700000000000059e-02 4.509300000000000114e-02 1.415263550984377480e+10 9.654056638291765213e+09 4.690879199685662270e+09 4.690812255292491913e+09
1.525999999999999926e-02 3.013700000000000059e-02 5.009299999999999864e-02 1.373262124294671822e+10 9.234042371394695282e+09 1.162892118614504433e+10 1.162863612687694550e+10
1.525999999999999926e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.255326201378894997e+10 8.054683142236942291e+09 4.915155220136735916e+09 4.914492278084525108e+09
1.525999999999999926e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.255297522381626129e+10 8.054396352264250755e+09 3.239282208307814121e+09 3.239331003234197140e+09
1.525999999999999926e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.291699266802429771e+10 8.418413796472267151e+09 3.037672238600413322e+09 3.036897976912000179e+09
1.525999999999999926e-02 3.511100000000000332e-02 5.009299999999999864e-02 1.300734892445489311e+10 8.508770052902885437e+09 3.889620537482855797e+09 3.889999442781340122e+09
1.525999999999999926e-02 3.511100000000000332e-02 5.507800000000000196e-02 1.291063312244208717e+10 8.412054250890055656e+09 1.003157011306919098e+10 1.003199698627820396e+10
1.525999999999999926e-02 4.009599999999999970e-02 4.009599999999999970e-02 1.213618155556303596e+10 7.637602684011015892e+09 4.065385751721466541e+09 4.065827009427503109e+09
1.525999999999999926e-02 4.009599999999999970e-02 4.509300000000000114e-02 1.190894100031143570e+10 7.410362128759418488e+09 2.822488879375829220e+09 2.822788174327333927e+09
1.525999999999999926e-02 4.009599999999999970e-02 5.009299999999999864e-02 1.218836853647533798e+10 7.689789664923318863e+09 2.707353531318346500e+09 2.706178885050151348e+09
1.525999999999999926e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.260561532104987335e+10 8.107036449497852325e+09 3.304138129284868717e+09 3.304766258667289257e+09
1.525999999999999926e-02 4.009599999999999970e-02 6.006700000000000234e-02 1.276544947700065613e+10 8.266870605448637009e+09 8.658706255715749741e+09 8.658969531111679077e+09
1.525999999999999926e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.151258376146396065e+10 7.014004889911951065e+09 3.450619619681741238e+09 3.450230242251459599e+09
1.525999999999999926e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.140821389964387131e+10 6.909635028091835976e+09 2.489240581136013985e+09 2.488253392499567986e+09
1.525999999999999926e-02 4.509300000000000114e-02 5.507800000000000196e-02 1.167067520876414108e+10 7.172096337212128639e+09 2.320858182300436020e+09 2.320054593561712265e+09
1.525999999999999926e-02 4.509300000000000114e-02 6.006700000000000234e-02 1.195865410140291405e+10 7.460075229850910187e+09 2.982616526632481098e+09 2.982264005402185917e+09
1.525999999999999926e-02 4.509300000000000114e-02 6.505900000000000571e-02 1.218909806015494347e+10 7.690519188602931023e+09 7.621092129366239548e+09 7.621496510747974396e+09
1.525999999999999926e-02 5.009299999999999864e-02 5.009299999999999864e-02 1.122564850716194153e+10 6.727069635609932899e+09 3.170004709532291412e+09 3.168511401919101715e+09
1.525999999999999926e-02 5.009299999999999864e-02 5.507800000000000196e-02 1.107512424110982513e+10 6.576545369557809830e+09 2.133201116055065632e+09 2.132435247763680458e+09
1.525999999999999926e-02 5.009299999999999864e-02 6.006700000000000234e-02 1.131846340752392197e+10 6.819884535971921921e+09 2.150539534239086151e+09 2.149528425024245262e+09
1.525999999999999926e-02 5.009299999999999864e-02 6.505900000000000571e-02 1.154670104391300392e+10 7.048122172361005783e+09 2.646503206248982906e+09 2.646592792285956383e+09
1.525999999999999926e-02 5.009299999999999864e-02 7.005400000000000515e-02 1.196965275582491302e+10 7.471073884272882462e+09 6.411292252782825470e+09 6.411022411958891869e+09
1.525999999999999926e-02 5.507800000000000196e-02 5.507800000000000196e-02 1.087312327880272293e+10 6.374544407250713348e+09 2.777185142415375233e+09 2.777423034127982140e+09
1.525999999999999926e-02 5.507800000000000196e-02 6.006700000000000234e-02 1.077133561586649132e+10 6.272756744314459801e+09 1.901435132720850468e+09 1.901195621444142342e+09
1.525999999999999926e-02 5.507800000000000196e-02 6.505900000000000571e-02 1.095033318815317917e+10 6.451754316601166725e+09 1.956851178854330301e+09 1.956216847607493639e+09
1.525999999999999926e-02 5.507800000000000196e-02 7.005400000000000515e-02 1.122169123172936630e+10 6.723112360177353859e+09 2.459838238769675732e+09 2.460198035934445381e+09
1.525999999999999926e-02 5.507800000000000196e-02 7.505299999999999472e-02 1.110766541579226112e+10 6.609086544240257263e+09 6.130229543044408798e+09 6.130854373132474899e+09
1.525999999999999926e-02 6.006700000000000234e-02 6.006700000000000234e-02 1.039019163246449089e+10 5.891612760912470818e+09 2.541688461154585838e+09 2.541195998114595890e+09
1.525999999999999926e-02 6.006700000000000234e-02 6.505900000000000571e-02 1.045013733174862671e+10 5.951558460196582794e+09 1.787585082427225113e+09 1.787016527890463114e+09
1.525999999999999926e-02 6.006700000000000234e-02 7.005400000000000515e-02 1.072120052397500229e+10 6.222621652422977448e+09 1.737566901490490913e+09 1.737642456425205946e+09
1.525999999999999926e-02 6.006700000000000234e-02 7.505299999999999472e-02 1.098326211501286697e+10 6.484683243460844040e+09 2.141032759920809031e+09 2.141813393967253447e+09
